### instance: myTrafic_1_O40_R40.txt
 34  : 0 , 0 , 0 , 0 , 3 , 9 , 6 , 6 , 2 , 3 , 7 , 0 , 0 , 0 , 0 , 5 , 7 , 0 , 0 , 2 , 0 , 4 , 5 , 11, 1 , 0 , 1 , 1 , 22, 3 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 8 , 0 
 35  : 0 , 10, 15, 0 , 0 , 26, 2 , 9 , 0 , 2 , 5 , 20, 1 , 5 , 0 , 1 , 9 , 0 , 17, 0 , 0 , 3 , 9 , 1 , 28, 0 , 0 , 0 , 20, 8 , 4 , 0 , 22, 0 , 0 , 0 , 4 , 0 , 4 , 8 
 36  : 0 , 0 , 0 , 0 , 2 , 0 , 6 , 0 , 1 , 20, 2 , 6 , 0 , 5 , 23, 0 , 0 , 1 , 0 , 0 , 7 , 7 , 18, 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 12, 0 , 0 , 2 
 37  : 0 , 2 , 0 , 0 , 5 , 0 , 5 , 3 , 5 , 0 , 0 , 14, 7 , 0 , 25, 4 , 5 , 2 , 3 , 0 , 0 , 0 , 0 , 0 , 18, 14, 7 , 0 , 0 , 0 , 7 , 3 , 4 , 5 , 24, 12, 0 , 0 , 0 , 4 
 38  : 1 , 9 , 0 , 0 , 33, 15, 11, 0 , 19, 23, 11, 3 , 0 , 0 , 0 , 8 , 10, 1 , 9 , 0 , 0 , 0 , 3 , 0 , 0 , 7 , 0 , 1 , 15, 0 , 0 , 2 , 0 , 4 , 6 , 0 , 0 , 8 , 3 , 4 
 39  : 2 , 0 , 0 , 3 , 0 , 7 , 0 , 10, 0 , 0 , 3 , 1 , 0 , 0 , 0 , 4 , 32, 0 , 0 , 20, 0 , 2 , 17, 0 , 0 , 26, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 11, 3 , 0 , 0 , 0 , 32, 0 
 40  : 0 , 24, 11, 3 , 0 , 4 , 0 , 9 , 3 , 9 , 7 , 0 , 4 , 0 , 26, 21, 0 , 13, 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 21, 11, 0 , 0 , 11, 21, 11, 10, 3 , 0 , 1 , 9 , 28, 0 


### instance: myTrafic_79_O40_R40.txt
 - load: [168, 168, 167, 167, 167, 168, 168, 167, 168, 168, 167, 168, 168, 168, 168, 167, 168, 166, 167, 167, 168, 167, 169, 168, 168, 168, 168, 167, 167, 169, 168, 169, 166, 168, 166, 167, 168, 166, 167, 167]
 - std: 0.7840558588159325
 - matrix:
 1   : 0 , 1 , 0 , 4 , 20, 4 , 5 , 0 , 5 , 7 , 2 , 0 , 0 , 0 , 17, 0 , 0 , 14, 0 , 1 , 0 , 5 , 0 , 6 , 0 , 0 , 4 , 14, 0 , 0 , 4 , 1 , 2 , 12, 6 , 1 , 1 , 17, 4 , 5 
 2   : 0 , 0 , 0 , 0 , 0 , 9 , 0 , 10, 0 , 0 , 5 , 0 , 0 , 0 , 0 , 2 , 16, 0 , 7 , 0 , 10, 0 , 4 , 26, 0 , 1 , 3 , 4 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 9 , 0 , 0 , 7 
 3   : 0 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 25, 0 , 0 , 0 , 0 , 28, 0 , 0 , 0 , 4 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 7 , 0 , 7 , 0 , 0 , 0 , 5 , 9 , 2 , 8 
 4   : 25, 0 , 0 , 2 , 1 , 14, 2 , 0 , 1 , 0 , 6 , 1 , 6 , 2 , 8 , 0 , 18, 0 , 2 , 1 , 4 , 0 , 15, 0 , 0 , 3 , 18, 3 , 0 , 0 , 1 , 0 , 6 , 24, 9 , 6 , 2 , 18, 14, 4 
 5   : 1 , 14, 8 , 27, 10, 0 , 0 , 0 , 25, 32, 0 , 0 , 3 , 10, 0 , 0 , 7 , 6 , 1 , 9 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 9 , 0 , 13, 0 , 12, 6 , 0 , 0 , 3 , 4 , 0 
 6   : 0 , 0 , 0 , 0 , 1 , 0 , 0 , 15, 11, 3 , 0 , 4 , 5 , 0 , 8 , 0 , 10, 0 , 3 , 0 , 0 , 3 , 0 , 7 , 0 , 0 , 6 , 2 , 0 , 14, 6 , 0 , 4 , 0 , 32, 0 , 4 , 0 , 0 , 5 
 7   : 0 , 12, 0 , 0 , 14, 8 , 3 , 0 , 6 , 0 , 10, 3 , 0 , 0 , 0 , 19, 1 , 11, 15, 0 , 1 , 25, 0 , 2 , 15, 3 , 0 , 0 , 6 , 0 , 0 , 12, 1 , 0 , 5 , 3 , 0 , 5 , 25, 5 
 8   : 0 , 0 , 0 , 1 , 0 , 12, 8 , 0 , 0 , 16, 0 , 17, 7 , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 9 , 0 , 0 , 2 , 2 , 17, 1 , 12, 3 , 6 , 0 
 9   : 0 , 5 , 0 , 0 , 0 , 0 , 2 , 0 , 5 , 2 , 12, 0 , 6 , 24, 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10, 0 , 1 , 0 , 0 , 1 , 18, 6 , 0 , 0 , 10, 0 , 0 , 7 , 18, 0 
 10  : 29, 8 , 0 , 0 , 0 , 0 , 25, 0 , 0 , 0 , 17, 0 , 10, 13, 2 , 0 , 0 , 0 , 0 , 0 , 2 , 9 , 0 , 0 , 0 , 13, 4 , 13, 0 , 3 , 0 , 0 , 0 , 13, 0 , 13, 2 , 0 , 0 , 15
 11  : 17, 0 , 0 , 1 , 3 , 36, 0 , 31, 2 , 1 , 0 , 0 , 20, 6 , 3 , 0 , 0 , 3 , 0 , 6 , 0 , 1 , 10, 3 , 14, 4 , 0 , 0 , 0 , 13, 31, 0 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 
 12  : 13, 0 , 9 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 7 , 10, 1 , 0 , 0 , 17, 0 , 0 , 0 , 10, 16, 0 , 3 , 11, 8 , 0 , 6 , 0 , 14, 5 , 20, 0 , 0 , 0 , 0 , 0 , 0 , 5 , 25
 13  : 0 , 24, 14, 0 , 0 , 6 , 0 , 0 , 4 , 0 , 4 , 0 , 0 , 0 , 0 , 1 , 1 , 3 , 0 , 4 , 3 , 6 , 0 , 0 , 0 , 13, 1 , 0 , 0 , 0 , 0 , 0 , 4 , 14, 0 , 0 , 0 , 2 , 0 , 5 
 14  : 3 , 0 , 20, 7 , 4 , 8 , 7 , 1 , 3 , 3 , 0 , 0 , 0 , 4 , 0 , 0 , 3 , 32, 0 , 0 , 17, 5 , 1 , 21, 0 , 0 , 8 , 0 , 1 , 8 , 18, 2 , 0 , 0 , 0 , 8 , 0 , 3 , 13, 0 
 15  : 0 , 0 , 9 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 7 , 4 , 0 , 10, 0 , 5 , 3 , 0 , 2 , 10, 0 , 0 , 4 , 23, 0 , 0 , 0 , 0 , 28, 0 , 7 , 1 , 25, 13, 0 , 14, 1 , 31, 0 , 0 
 16  : 0 , 16, 7 , 18, 4 , 12, 8 , 0 , 4 , 0 , 0 , 7 , 6 , 4 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 21, 1 , 2 , 0 , 10, 5 , 0 , 0 , 2 , 1 , 4 , 7 , 0 , 0 , 0 , 1 , 1 , 1 , 0 
 17  : 8 , 0 , 8 , 0 , 0 , 14, 0 , 14, 0 , 0 , 8 , 27, 0 , 4 , 4 , 0 , 18, 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 1 , 16, 8 , 11, 6 , 3 , 0 , 3 , 0 , 11, 7 , 5 , 12, 2 , 7 
 18  : 31, 0 , 1 , 0 , 13, 0 , 14, 0 , 8 , 12, 1 , 0 , 0 , 5 , 0 , 0 , 5 , 0 , 2 , 30, 0 , 19, 0 , 9 , 0 , 25, 0 , 0 , 2 , 7 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 1 , 0 
 19  : 0 , 1 , 10, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 22, 0 , 0 , 11, 0 , 4 , 3 , 0 , 0 , 1 , 5 , 0 , 0 , 17, 5 , 5 , 4 , 10, 4 , 0 , 0 , 0 , 0 , 27, 0 , 7 , 0 , 0 , 0 
 20  : 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 6 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 16, 15, 11, 11, 7 , 0 , 7 , 0 , 0 , 8 , 3 , 0 , 0 , 0 , 10, 0 , 16, 5 , 5 , 0 , 0 , 0 , 2 
 21  : 0 , 5 , 6 , 0 , 13, 1 , 0 , 38, 0 , 0 , 0 , 0 , 18, 1 , 0 , 0 , 17, 26, 0 , 3 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 8 , 14, 14, 1 , 0 , 9 , 1 , 0 , 0 , 0 , 1 , 1 , 0 
 22  : 0 , 0 , 2 , 19, 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 14, 3 , 0 , 14, 0 , 0 , 5 , 11, 0 , 0 , 0 , 0 , 0 , 15, 0 , 0 , 15, 22, 0 , 20, 10, 5 , 0 , 13, 0 
 23  : 8 , 1 , 4 , 0 , 12, 5 , 1 , 0 , 6 , 2 , 0 , 0 , 14, 0 , 2 , 17, 1 , 4 , 0 , 17, 0 , 0 , 4 , 17, 0 , 16, 22, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18, 0 , 24, 26
 24  : 1 , 2 , 18, 0 , 0 , 4 , 8 , 0 , 0 , 3 , 7 , 5 , 0 , 14, 0 , 6 , 0 , 0 , 3 , 4 , 0 , 2 , 24, 0 , 20, 4 , 5 , 0 , 6 , 11, 32, 0 , 0 , 15, 0 , 0 , 4 , 14, 11, 0 
 25  : 0 , 9 , 0 , 16, 0 , 1 , 8 , 0 , 0 , 0 , 0 , 0 , 23, 7 , 9 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 30, 0 , 11, 0 , 1 , 14, 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 
 26  : 0 , 26, 5 , 13, 0 , 2 , 0 , 0 , 0 , 19, 16, 0 , 0 , 0 , 0 , 23, 4 , 0 , 2 , 3 , 1 , 0 , 0 , 0 , 5 , 2 , 9 , 1 , 2 , 0 , 2 , 9 , 1 , 0 , 0 , 0 , 12, 8 , 0 , 1 
 27  : 0 , 24, 0 , 4 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 12, 0 , 4 , 2 , 3 , 21, 8 , 0 , 0 , 3 , 6 , 0 , 0 , 10, 4 , 17, 4 , 0 , 4 , 0 , 0 , 0 , 0 
 28  : 0 , 4 , 17, 10, 17, 9 , 13, 0 , 0 , 21, 0 , 26, 10, 0 , 4 , 37, 10, 0 , 0 , 1 , 5 , 8 , 0 , 0 , 0 , 0 , 4 , 17, 5 , 0 , 9 , 0 , 4 , 8 , 0 , 33, 1 , 1 , 5 , 12
 29  : 4 , 0 , 3 , 8 , 10, 1 , 5 , 15, 9 , 11, 6 , 0 , 0 , 2 , 5 , 0 , 0 , 5 , 30, 3 , 1 , 13, 0 , 0 , 4 , 0 , 2 , 0 , 7 , 0 , 0 , 8 , 3 , 0 , 14, 0 , 30, 0 , 1 , 0 
 30  : 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 12, 21, 0 , 0 , 0 , 0 , 0 , 23, 3 , 0 , 0 , 2 
 31  : 6 , 2 , 0 , 0 , 0 , 3 , 7 , 7 , 0 , 0 , 10, 0 , 0 , 7 , 1 , 0 , 0 , 0 , 10, 0 , 15, 1 , 10, 0 , 4 , 1 , 1 , 4 , 2 , 0 , 0 , 13, 0 , 0 , 2 , 1 , 7 , 14, 1 , 4 
 32  : 6 , 0 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 0 , 15, 0 , 0 , 0 , 14, 0 , 0 , 0 , 0 , 1 , 2 , 0 , 2 , 1 , 6 , 1 , 14, 7 , 0 , 11, 0 , 18, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 33  : 7 , 2 , 1 , 0 , 2 , 0 , 2 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 14, 0 , 14, 1 , 4 , 1 , 38, 0 , 13, 0 , 1 , 0 , 5 , 24, 0 , 4 , 6 , 0 , 0 , 0 , 0 , 1 , 1 , 3 , 0 , 1 
 34  : 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 23, 0 , 0 , 3 , 0 , 10, 0 , 0 , 0 , 0 , 4 , 0 , 17, 19, 0 , 6 , 0 , 1 , 0 , 5 , 5 , 2 , 0 , 8 , 0 , 6 , 0 , 16
 35  : 0 , 1 , 2 , 0 , 9 , 0 , 0 , 0 , 24, 0 , 0 , 0 , 0 , 7 , 0 , 1 , 1 , 0 , 12, 0 , 10, 3 , 1 , 0 , 0 , 18, 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 4 , 0 , 0 
 36  : 0 , 0 , 16, 0 , 4 , 0 , 26, 0 , 0 , 8 , 0 , 15, 0 , 0 , 2 , 0 , 0 , 0 , 18, 19, 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 25, 0 , 1 , 0 , 29, 0 , 1 , 0 , 0 , 0 , 1 , 0 
 37  : 0 , 0 , 0 , 17, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 16, 0 , 8 , 0 , 12, 0 , 0 , 3 , 10, 1 , 5 , 0 , 32, 8 , 0 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 11, 0 , 0 , 8 , 0 , 0 , 0 
 38  : 0 , 0 , 0 , 3 , 1 , 6 , 0 , 24, 0 , 4 , 2 , 0 , 0 , 5 , 0 , 17, 5 , 13, 2 , 7 , 0 , 0 , 0 , 1 , 2 , 0 , 6 , 0 , 0 , 0 , 4 , 0 , 7 , 3 , 0 , 29, 1 , 0 , 13, 0 
 39  : 0 , 9 , 7 , 0 , 5 , 0 , 2 , 0 , 0 , 11, 0 , 11, 2 , 0 , 0 , 0 , 0 , 0 , 18, 15, 7 , 0 , 14, 0 , 0 , 2 , 5 , 0 , 13, 2 , 0 , 25, 0 , 0 , 0 , 0 , 0 , 3 , 2 , 7 
 40  : 9 , 2 , 0 , 13, 10, 0 , 3 , 10, 15, 12, 38, 0 , 0 , 0 , 36, 8 , 1 , 3 , 1 , 0 , 6 , 0 , 0 , 0 , 21, 18, 5 , 19, 0 , 8 , 0 , 2 , 7 , 18, 0 , 0 , 13, 0 , 0 , 9 


### instance: myTrafic_80_O40_R40.txt
 - load: [175, 175, 176, 176, 175, 176, 175, 175, 174, 175, 176, 174, 175, 175, 175, 175, 175, 176, 176, 176, 175, 174, 176, 175, 175, 176, 176, 174, 175, 175, 176, 174, 174, 174, 174, 175, 176, 174, 174, 175]
 - std: 0.7493587001820033
 - matrix:
 1   : 0 , 0 , 7 , 0 , 6 , 22, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 7 , 0 , 3 , 0 , 0 , 11, 1 , 5 , 0 , 10, 0 , 2 , 0 , 3 , 0 , 0 , 8 , 0 , 26, 15, 4 , 8 , 15, 0 
 2   : 0 , 12, 7 , 0 , 10, 28, 0 , 2 , 14, 20, 0 , 7 , 22, 1 , 5 , 0 , 11, 0 , 5 , 1 , 2 , 6 , 4 , 0 , 5 , 0 , 2 , 0 , 12, 2 , 8 , 6 , 0 , 2 , 0 , 11, 4 , 10, 0 , 0 
 3   : 0 , 23, 3 , 0 , 0 , 19, 8 , 0 , 6 , 0 , 1 , 0 , 8 , 7 , 2 , 8 , 0 , 0 , 0 , 13, 0 , 0 , 12, 0 , 5 , 3 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 0 , 4 , 0 
 4   : 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 16, 0 , 5 , 0 , 1 , 8 , 0 , 0 , 0 , 1 , 3 , 11, 0 , 3 , 0 , 0 , 0 , 0 , 5 , 0 , 21, 0 , 2 , 0 , 0 , 26, 0 , 5 , 4 
 5   : 0 , 3 , 14, 1 , 0 , 0 , 7 , 2 , 0 , 9 , 0 , 0 , 8 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 4 , 33, 19, 0 , 3 , 5 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 8 , 27, 7 
 6   : 1 , 23, 5 , 9 , 1 , 3 , 0 , 5 , 0 , 7 , 0 , 7 , 2 , 11, 28, 0 , 2 , 8 , 0 , 0 , 0 , 2 , 18, 7 , 1 , 0 , 0 , 14, 9 , 12, 0 , 0 , 9 , 1 , 6 , 0 , 1 , 0 , 0 , 0 
 7   : 1 , 0 , 0 , 0 , 0 , 0 , 1 , 6 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 7 , 0 , 0 , 4 , 0 , 17, 7 , 0 , 0 , 5 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 23, 0 , 0 , 0 , 0 , 6 , 0 , 7 
 8   : 1 , 6 , 1 , 23, 4 , 0 , 11, 0 , 8 , 0 , 3 , 1 , 0 , 25, 11, 1 , 8 , 0 , 23, 34, 9 , 0 , 0 , 0 , 16, 21, 0 , 5 , 0 , 15, 20, 0 , 1 , 1 , 15, 0 , 5 , 1 , 24, 13
 9   : 0 , 0 , 3 , 0 , 5 , 0 , 0 , 0 , 5 , 8 , 21, 1 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 2 , 0 , 0 , 2 , 2 , 0 , 5 , 0 , 7 , 2 , 1 , 0 , 0 , 0 , 6 , 11, 0 , 7 , 0 , 0 , 12
 10  : 0 , 5 , 2 , 0 , 1 , 2 , 2 , 9 , 0 , 0 , 17, 0 , 0 , 6 , 0 , 0 , 3 , 32, 3 , 0 , 14, 8 , 1 , 0 , 0 , 3 , 0 , 2 , 5 , 0 , 0 , 0 , 3 , 0 , 11, 34, 0 , 2 , 0 , 0 
 11  : 0 , 0 , 8 , 0 , 0 , 0 , 0 , 6 , 0 , 10, 7 , 0 , 0 , 0 , 9 , 1 , 0 , 5 , 1 , 0 , 1 , 0 , 19, 0 , 0 , 0 , 17, 0 , 2 , 4 , 0 , 0 , 10, 0 , 0 , 0 , 0 , 8 , 0 , 10
 12  : 0 , 2 , 11, 26, 0 , 0 , 10, 1 , 7 , 3 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 11, 0 , 9 , 0 , 0 , 4 , 0 , 10, 0 , 1 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
 13  : 7 , 0 , 1 , 20, 8 , 0 , 13, 3 , 0 , 0 , 8 , 0 , 11, 0 , 8 , 9 , 6 , 7 , 17, 0 , 0 , 3 , 20, 0 , 0 , 2 , 3 , 2 , 0 , 0 , 2 , 8 , 14, 13, 0 , 0 , 0 , 6 , 0 , 1 
 14  : 13, 4 , 2 , 11, 0 , 0 , 0 , 4 , 1 , 0 , 0 , 3 , 5 , 12, 0 , 4 , 0 , 2 , 0 , 1 , 8 , 0 , 2 , 10, 1 , 2 , 18, 3 , 1 , 4 , 5 , 3 , 7 , 0 , 2 , 0 , 0 , 1 , 3 , 0 
 15  : 15, 0 , 6 , 0 , 0 , 24, 4 , 20, 8 , 0 , 4 , 10, 0 , 1 , 0 , 5 , 0 , 1 , 28, 0 , 0 , 2 , 1 , 0 , 0 , 10, 2 , 15, 0 , 0 , 23, 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 
 16  : 0 , 0 , 10, 0 , 0 , 10, 17, 8 , 1 , 2 , 0 , 24, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 12, 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22
 17  : 16, 0 , 4 , 0 , 0 , 0 , 0 , 0 , 2 , 6 , 0 , 4 , 3 , 1 , 0 , 5 , 30, 0 , 0 , 11, 1 , 0 , 12, 0 , 39, 0 , 0 , 7 , 0 , 27, 1 , 17, 0 , 0 , 0 , 0 , 0 , 2 , 12, 0 
 18  : 0 , 0 , 8 , 34, 0 , 0 , 0 , 7 , 6 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 15, 8 , 25, 0 , 1 , 27, 0 , 18, 1 , 0 , 0 , 3 , 8 , 4 , 28, 0 , 7 , 0 , 1 , 0 , 0 , 3 , 0 , 0 
 19  : 0 , 2 , 5 , 1 , 27, 0 , 4 , 9 , 18, 17, 0 , 0 , 27, 9 , 25, 0 , 14, 0 , 0 , 0 , 1 , 3 , 0 , 0 , 1 , 3 , 0 , 5 , 0 , 1 , 0 , 1 , 10, 10, 6 , 1 , 12, 0 , 14, 1 
 20  : 0 , 0 , 2 , 12, 2 , 22, 0 , 21, 0 , 0 , 0 , 12, 29, 18, 1 , 3 , 20, 18, 0 , 11, 21, 16, 0 , 0 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 21, 3 
 21  : 0 , 4 , 3 , 3 , 0 , 0 , 0 , 0 , 7 , 0 , 4 , 15, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 0 , 2 , 0 , 24, 3 , 3 , 1 , 14, 2 , 0 , 0 , 0 , 6 , 5 , 0 , 4 , 11, 0 , 1 , 0 
 22  : 2 , 0 , 0 , 4 , 3 , 0 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 5 , 1 , 3 , 1 , 0 , 1 , 0 , 27, 1 , 0 , 0 , 3 , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 30, 0 , 0 
 23  : 0 , 0 , 0 , 0 , 7 , 0 , 11, 0 , 1 , 0 , 0 , 4 , 1 , 0 , 4 , 3 , 1 , 0 , 0 , 0 , 0 , 2 , 1 , 1 , 0 , 8 , 0 , 1 , 9 , 0 , 0 , 0 , 0 , 16, 0 , 11, 0 , 0 , 0 , 0 
 24  : 0 , 11, 1 , 4 , 9 , 0 , 8 , 7 , 7 , 0 , 7 , 9 , 15, 1 , 0 , 18, 4 , 0 , 4 , 5 , 0 , 0 , 9 , 13, 5 , 5 , 0 , 10, 26, 2 , 0 , 21, 0 , 24, 0 , 0 , 0 , 3 , 4 , 13
 25  : 0 , 0 , 2 , 8 , 0 , 15, 1 , 13, 0 , 0 , 3 , 0 , 7 , 7 , 0 , 0 , 1 , 0 , 0 , 9 , 6 , 32, 0 , 5 , 0 , 5 , 5 , 0 , 0 , 5 , 11, 0 , 0 , 1 , 4 , 36, 2 , 5 , 0 , 0 
 26  : 0 , 19, 9 , 0 , 30, 0 , 1 , 0 , 0 , 0 , 12, 0 , 0 , 1 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 18, 4 , 8 , 3 , 0 , 0 , 31, 0 , 0 , 0 , 0 , 11, 4 , 0 , 0 , 4 
 27  : 21, 0 , 11, 4 , 5 , 0 , 0 , 0 , 8 , 0 , 3 , 3 , 13, 19, 0 , 0 , 0 , 2 , 0 , 10, 0 , 0 , 0 , 8 , 2 , 15, 12, 0 , 5 , 2 , 0 , 30, 0 , 0 , 0 , 0 , 10, 23, 27, 14
 28  : 0 , 1 , 1 , 3 , 21, 0 , 1 , 0 , 2 , 13, 2 , 0 , 0 , 0 , 0 , 3 , 0 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 0 , 24, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 29  : 0 , 12, 0 , 1 , 0 , 0 , 3 , 11, 12, 0 , 0 , 0 , 7 , 3 , 0 , 9 , 0 , 0 , 0 , 13, 1 , 1 , 13, 0 , 4 , 0 , 0 , 2 , 0 , 0 , 28, 0 , 0 , 11, 1 , 0 , 0 , 11, 10, 0 
 30  : 0 , 0 , 1 , 0 , 5 , 6 , 0 , 4 , 18, 11, 0 , 2 , 0 , 0 , 2 , 0 , 0 , 18, 0 , 0 , 14, 2 , 1 , 8 , 1 , 0 , 0 , 0 , 23, 5 , 0 , 0 , 0 , 1 , 0 , 0 , 13, 12, 0 , 0 
 31  : 0 , 13, 4 , 4 , 3 , 2 , 30, 3 , 0 , 8 , 1 , 3 , 1 , 0 , 29, 0 , 3 , 35, 5 , 11, 0 , 0 , 0 , 2 , 0 , 0 , 9 , 0 , 6 , 20, 0 , 5 , 0 , 0 , 0 , 14, 1 , 8 , 0 , 0 
 32  : 18, 0 , 2 , 0 , 10, 20, 2 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 4 , 0 , 3 , 7 , 2 , 6 , 0 , 13, 12, 6 , 0 , 0 , 6 , 0 , 2 , 0 , 0 , 35, 7 , 38, 0 , 35, 16, 4 , 3 
 33  : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 2 , 0 , 0 , 3 , 0 , 20, 0 , 11, 0 , 0 , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 12, 0 , 27, 15, 10, 0 , 0 , 0 , 0 , 0 , 0 
 34  : 5 , 0 , 2 , 3 , 0 , 0 , 0 , 2 , 16, 0 , 0 , 12, 0 , 1 , 23, 0 , 0 , 0 , 1 , 0 , 9 , 0 , 0 , 0 , 5 , 0 , 0 , 14, 13, 0 , 3 , 1 , 0 , 4 , 0 , 0 , 0 , 4 , 1 , 0 
 35  : 12, 11, 1 , 1 , 0 , 2 , 2 , 7 , 16, 10, 24, 3 , 0 , 1 , 0 , 3 , 4 , 0 , 0 , 9 , 0 , 2 , 6 , 0 , 2 , 0 , 13, 1 , 0 , 0 , 0 , 7 , 12, 7 , 17, 16, 0 , 0 , 0 , 9 
 36  : 0 , 13, 7 , 0 , 10, 1 , 5 , 3 , 4 , 0 , 7 , 12, 13, 0 , 14, 9 , 3 , 0 , 13, 0 , 2 , 10, 7 , 0 , 4 , 5 , 0 , 1 , 0 , 6 , 0 , 0 , 0 , 15, 7 , 0 , 22, 5 , 1 , 1 
 37  : 7 , 0 , 6 , 0 , 4 , 0 , 15, 7 , 0 , 1 , 5 , 14, 0 , 0 , 0 , 11, 0 , 11, 3 , 6 , 0 , 18, 0 , 0 , 22, 2 , 12, 5 , 6 , 9 , 8 , 17, 5 , 10, 6 , 10, 0 , 0 , 0 , 4 
 38  : 27, 3 , 0 , 2 , 0 , 0 , 14, 2 , 0 , 36, 14, 0 , 0 , 16, 0 , 5 , 0 , 0 , 0 , 4 , 11, 1 , 0 , 30, 0 , 8 , 28, 6 , 24, 0 , 8 , 1 , 1 , 9 , 0 , 0 , 0 , 0 , 0 , 18
 39  : 25, 4 , 14, 2 , 4 , 0 , 4 , 13, 0 , 12, 2 , 2 , 0 , 25, 0 , 0 , 8 , 0 , 0 , 8 , 21, 0 , 18, 3 , 0 , 7 , 7 , 0 , 0 , 15, 0 , 0 , 1 , 0 , 0 , 4 , 9 , 0 , 0 , 4 
