### instance: myTrafic_1_O80_R80.txt
 69  : 0 , 0 , 3 , 0 , 18, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 4 , 24, 0 , 0 , 23, 0 , 0 , 0 , 5 , 0 , 0 , 9 , 15, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 17, 15, 0 , 0 , 5 , 0 , 2 , 0 , 1 , 0 , 5 , 0 , 1 , 0 , 0 , 7 , 0 , 0 , 0 , 9 , 0 , 11, 23, 0 , 0 , 0 , 0 , 0 , 7 , 8 , 0 , 0 , 0 , 0 
 70  : 0 , 1 , 0 , 3 , 2 , 2 , 4 , 3 , 5 , 31, 2 , 0 , 9 , 16, 6 , 8 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 12, 24, 0 , 1 , 0 , 2 , 4 , 0 , 9 , 10, 0 , 0 , 3 , 7 , 0 , 9 , 22, 0 , 0 , 1 , 11, 10, 11, 1 , 0 , 9 , 6 , 0 , 19, 11, 1 , 12, 35, 1 , 0 , 11, 0 , 12, 0 , 7 , 11, 0 , 23, 0 , 10, 21, 11, 11, 17, 0 , 2 , 22, 1 , 3 , 18, 0 
 71  : 23, 0 , 3 , 0 , 0 , 9 , 0 , 17, 0 , 0 , 0 , 28, 0 , 0 , 4 , 4 , 0 , 0 , 0 , 0 , 6 , 14, 0 , 0 , 22, 0 , 0 , 6 , 0 , 28, 0 , 0 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 8 , 0 , 11, 6 , 0 , 4 , 19, 0 , 0 , 0 , 2 , 4 , 0 , 0 , 0 , 11, 0 , 9 , 0 , 0 , 1 , 7 , 0 , 0 , 16, 0 , 4 , 5 , 16, 0 , 5 , 0 , 0 , 0 , 0 
 72  : 1 , 6 , 0 , 28, 0 , 0 , 5 , 0 , 17, 8 , 0 , 0 , 0 , 0 , 20, 0 , 5 , 0 , 0 , 4 , 6 , 6 , 0 , 15, 0 , 0 , 3 , 36, 5 , 0 , 0 , 0 , 6 , 0 , 9 , 2 , 1 , 0 , 0 , 7 , 0 , 15, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 17, 7 , 0 , 0 , 9 , 2 , 2 , 24, 13, 0 , 0 , 0 , 0 , 0 , 0 , 16, 12, 13, 34, 4 , 0 , 0 , 4 , 0 , 17, 0 , 0 , 7 , 0 , 0 , 4 
 73  : 0 , 2 , 1 , 1 , 1 , 6 , 3 , 6 , 1 , 0 , 23, 13, 1 , 25, 1 , 3 , 0 , 0 , 1 , 11, 0 , 0 , 0 , 5 , 4 , 2 , 0 , 1 , 0 , 9 , 0 , 0 , 0 , 20, 11, 0 , 2 , 1 , 0 , 0 , 0 , 0 , 5 , 7 , 0 , 1 , 15, 5 , 2 , 6 , 0 , 32, 7 , 1 , 0 , 19, 0 , 0 , 2 , 0 , 10, 7 , 3 , 2 , 0 , 0 , 0 , 5 , 0 , 17, 20, 8 , 0 , 14, 9 , 7 , 7 , 10, 0 , 0 
 74  : 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 13, 2 , 0 , 0 , 0 , 0 , 10, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 7 , 6 , 0 , 0 , 39, 0 , 0 , 0 , 3 , 4 , 0 , 0 , 0 , 0 , 0 , 24, 1 , 4 , 0 , 0 , 0 , 14, 12, 16, 0 , 2 , 0 , 2 , 0 , 6 , 0 , 6 , 0 , 0 , 8 , 0 , 5 , 0 , 9 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 26, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13
 75  : 10, 0 , 0 , 0 , 15, 2 , 0 , 13, 14, 0 , 6 , 0 , 0 , 13, 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 28, 3 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 4 , 0 , 0 , 30, 1 , 0 , 0 , 8 , 6 , 0 , 4 , 0 , 26, 0 , 12, 32, 0 , 12, 0 , 14, 0 , 3 , 0 , 29, 31, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 5 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 16, 0 , 0 , 0 
 76  : 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 24, 0 , 0 , 0 , 3 , 17, 6 , 0 , 11, 0 , 1 , 6 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 15, 6 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 12, 5 , 0 , 34, 1 , 9 , 7 , 0 , 0 , 0 , 1 , 0 , 21, 0 , 0 , 0 , 0 , 0 , 9 , 1 , 6 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 10, 18, 0 , 0 , 12, 5 , 2 , 3 , 0 , 4 
 77  : 0 , 0 , 16, 2 , 0 , 0 , 2 , 3 , 0 , 6 , 0 , 4 , 0 , 1 , 1 , 1 , 0 , 4 , 18, 0 , 0 , 15, 24, 0 , 4 , 5 , 5 , 0 , 17, 1 , 2 , 9 , 30, 7 , 0 , 4 , 2 , 11, 0 , 0 , 0 , 30, 0 , 0 , 0 , 2 , 1 , 0 , 32, 4 , 2 , 0 , 0 , 4 , 31, 2 , 1 , 9 , 20, 0 , 0 , 19, 3 , 0 , 2 , 16, 1 , 3 , 0 , 0 , 0 , 3 , 0 , 4 , 2 , 1 , 0 , 13, 12, 14
 78  : 0 , 0 , 0 , 1 , 0 , 20, 2 , 11, 17, 0 , 1 , 0 , 4 , 0 , 0 , 22, 6 , 0 , 0 , 10, 0 , 0 , 0 , 5 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 5 , 0 , 31, 0 , 0 , 2 , 0 , 6 , 0 , 5 , 4 , 8 , 0 , 6 , 0 , 0 , 0 , 21, 0 , 0 , 0 , 3 , 1 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 18, 0 , 0 , 0 , 0 , 0 , 0 
 79  : 8 , 6 , 9 , 1 , 0 , 1 , 8 , 12, 1 , 6 , 0 , 27, 0 , 0 , 0 , 35, 2 , 6 , 1 , 0 , 0 , 0 , 2 , 16, 0 , 0 , 0 , 5 , 15, 0 , 1 , 0 , 5 , 0 , 0 , 4 , 0 , 4 , 12, 0 , 0 , 2 , 14, 0 , 0 , 7 , 0 , 8 , 2 , 5 , 0 , 20, 0 , 0 , 0 , 10, 11, 0 , 7 , 0 , 15, 0 , 10, 12, 0 , 4 , 0 , 0 , 0 , 14, 3 , 0 , 17, 0 , 4 , 6 , 0 , 11, 2 , 19
 80  : 4 , 2 , 0 , 0 , 21, 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 9 , 0 , 5 , 0 , 12, 10, 0 , 0 , 36, 28, 0 , 5 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 14, 5 , 6 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 13, 0 , 8 , 0 , 0 , 0 , 25, 6 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 32, 5 , 20, 0 , 18, 0 , 2 , 4 , 1 , 25, 23, 3 , 1 , 15, 0 , 8 


### instance: myTrafic_84_O80_R80.txt
 - load: [340, 340, 341, 340, 340, 340, 341, 340, 340, 341, 340, 341, 340, 340, 342, 340, 340, 341, 340, 341, 341, 341, 341, 340, 340, 340, 342, 340, 342, 341, 342, 341, 340, 341, 341, 342, 341, 340, 341, 340, 341, 340, 341, 340, 342, 340, 341, 342, 341, 340, 339, 341, 342, 341, 341, 341, 341, 341, 340, 339, 340, 340, 342, 339, 339, 342, 340, 339, 341, 342, 339, 341, 341, 339, 341, 341, 340, 339, 339, 341]
 - std: 0.8700356460033434
 - matrix:
 1   : 14, 0 , 7 , 0 , 0 , 1 , 0 , 24, 0 , 0 , 13, 0 , 3 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 16, 0 , 1 , 5 , 7 , 1 , 0 , 4 , 5 , 0 , 0 , 7 , 0 , 8 , 1 , 0 , 0 , 14, 0 , 0 , 0 , 0 , 0 , 6 , 14, 0 , 8 , 0 , 26, 0 , 4 , 0 , 5 , 11, 16, 0 , 0 , 38, 2 , 0 , 4 , 0 , 0 , 14, 3 , 24, 1 , 0 , 6 , 0 , 0 , 1 , 0 , 0 , 2 , 8 , 0 , 1 , 6 , 0 
 2   : 0 , 5 , 5 , 12, 11, 0 , 1 , 6 , 0 , 0 , 3 , 21, 0 , 7 , 0 , 10, 0 , 3 , 6 , 3 , 6 , 7 , 20, 25, 0 , 5 , 0 , 2 , 0 , 5 , 0 , 0 , 16, 3 , 0 , 0 , 4 , 0 , 1 , 6 , 13, 11, 12, 5 , 0 , 2 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 11, 19, 1 , 0 , 3 , 21, 3 , 0 , 0 , 28, 5 , 6 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 
 3   : 14, 7 , 15, 3 , 1 , 0 , 10, 17, 3 , 0 , 0 , 0 , 4 , 5 , 3 , 12, 13, 2 , 20, 1 , 0 , 3 , 1 , 9 , 0 , 0 , 16, 16, 0 , 7 , 8 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 2 , 0 , 3 , 0 , 4 , 13, 0 , 32, 0 , 3 , 1 , 0 , 2 , 0 , 10, 0 , 0 , 21, 12, 9 , 0 , 4 , 2 , 4 , 5 , 0 , 0 , 0 , 1 , 10, 2 , 3 , 14, 3 , 0 , 0 , 1 , 6 , 12, 2 , 0 
 4   : 10, 9 , 0 , 0 , 0 , 3 , 6 , 29, 3 , 0 , 4 , 0 , 0 , 0 , 2 , 0 , 0 , 8 , 5 , 0 , 18, 0 , 0 , 0 , 1 , 10, 19, 2 , 6 , 0 , 0 , 2 , 0 , 7 , 0 , 0 , 6 , 0 , 4 , 4 , 0 , 1 , 4 , 0 , 5 , 5 , 0 , 17, 23, 0 , 5 , 0 , 0 , 5 , 0 , 33, 0 , 10, 0 , 23, 1 , 0 , 17, 0 , 0 , 0 , 2 , 0 , 0 , 7 , 0 , 13, 12, 0 , 1 , 0 , 0 , 0 , 0 , 5 
 5   : 5 , 14, 0 , 0 , 0 , 1 , 0 , 6 , 2 , 4 , 0 , 3 , 0 , 13, 0 , 0 , 3 , 4 , 6 , 3 , 0 , 0 , 0 , 11, 18, 0 , 0 , 13, 2 , 0 , 10, 0 , 0 , 8 , 5 , 0 , 18, 9 , 11, 0 , 3 , 0 , 17, 0 , 4 , 1 , 0 , 30, 0 , 0 , 0 , 0 , 5 , 8 , 0 , 0 , 2 , 4 , 6 , 0 , 0 , 5 , 2 , 1 , 7 , 0 , 5 , 17, 0 , 2 , 5 , 2 , 0 , 0 , 6 , 25, 0 , 1 , 0 , 0 
 6   : 6 , 2 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 7 , 0 , 8 , 0 , 9 , 3 , 0 , 25, 2 , 6 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 14, 2 , 0 , 0 , 9 , 0 , 1 , 0 , 18, 0 , 5 , 1 , 0 , 4 , 2 , 27, 0 , 0 , 0 , 3 , 14, 0 , 0 , 22, 4 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 4 , 19, 7 , 0 , 2 , 6 , 0 , 0 , 17, 7 , 0 , 0 , 6 , 1 , 3 , 18
 7   : 0 , 0 , 0 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 19, 0 , 0 , 0 , 0 , 5 , 1 , 6 , 0 , 0 , 0 , 15, 4 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 10, 0 , 3 , 0 , 2 , 0 , 0 , 0 , 14, 0 , 0 , 1 , 0 , 0 , 19, 15, 0 , 32, 15, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 6 , 4 , 0 , 0 , 0 
 8   : 2 , 0 , 24, 8 , 9 , 0 , 0 , 10, 1 , 1 , 0 , 7 , 9 , 0 , 0 , 0 , 1 , 7 , 3 , 0 , 6 , 0 , 18, 6 , 0 , 3 , 31, 0 , 4 , 8 , 0 , 8 , 5 , 0 , 26, 0 , 0 , 4 , 0 , 2 , 0 , 1 , 2 , 1 , 0 , 0 , 1 , 21, 5 , 1 , 0 , 15, 13, 1 , 0 , 10, 0 , 2 , 25, 32, 22, 1 , 7 , 0 , 0 , 0 , 4 , 0 , 0 , 4 , 0 , 27, 0 , 1 , 21, 0 , 0 , 6 , 0 , 5 
 9   : 12, 0 , 3 , 0 , 6 , 0 , 9 , 0 , 17, 10, 8 , 7 , 0 , 8 , 0 , 2 , 2 , 3 , 25, 5 , 10, 9 , 5 , 0 , 14, 3 , 3 , 0 , 5 , 0 , 0 , 6 , 13, 8 , 0 , 0 , 6 , 0 , 6 , 0 , 0 , 0 , 3 , 0 , 0 , 11, 16, 15, 0 , 0 , 7 , 0 , 0 , 2 , 0 , 2 , 0 , 18, 2 , 0 , 2 , 1 , 0 , 0 , 9 , 0 , 19, 18, 4 , 0 , 4 , 18, 18, 1 , 2 , 6 , 10, 18, 3 , 16
 10  : 0 , 2 , 12, 18, 23, 15, 25, 3 , 32, 0 , 0 , 12, 2 , 1 , 11, 0 , 4 , 12, 0 , 0 , 2 , 0 , 2 , 1 , 0 , 25, 9 , 0 , 5 , 18, 16, 0 , 19, 0 , 0 , 0 , 2 , 22, 4 , 0 , 0 , 0 , 0 , 8 , 0 , 2 , 14, 3 , 0 , 2 , 10, 12, 0 , 10, 1 , 7 , 0 , 14, 9 , 0 , 7 , 4 , 2 , 4 , 29, 29, 7 , 2 , 0 , 1 , 0 , 1 , 3 , 3 , 0 , 6 , 19, 6 , 0 , 0 
 11  : 0 , 0 , 0 , 0 , 17, 0 , 0 , 2 , 0 , 1 , 7 , 8 , 0 , 24, 13, 2 , 0 , 0 , 1 , 0 , 4 , 0 , 1 , 7 , 5 , 0 , 4 , 0 , 0 , 2 , 0 , 2 , 0 , 0 , 0 , 7 , 0 , 20, 15, 0 , 3 , 0 , 0 , 1 , 0 , 7 , 0 , 4 , 15, 16, 0 , 0 , 0 , 17, 0 , 5 , 9 , 17, 1 , 1 , 5 , 0 , 4 , 0 , 0 , 0 , 0 , 9 , 0 , 2 , 1 , 0 , 7 , 0 , 0 , 5 , 0 , 10, 0 , 0 
 12  : 2 , 0 , 6 , 0 , 14, 24, 0 , 0 , 2 , 0 , 7 , 0 , 5 , 0 , 2 , 2 , 0 , 2 , 0 , 0 , 4 , 1 , 11, 16, 0 , 0 , 0 , 2 , 0 , 0 , 29, 14, 0 , 0 , 12, 0 , 11, 0 , 17, 5 , 9 , 0 , 4 , 0 , 0 , 8 , 9 , 6 , 0 , 0 , 7 , 0 , 0 , 8 , 2 , 1 , 2 , 1 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 26, 0 , 3 , 9 , 6 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 6 
 13  : 0 , 7 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 23, 0 , 17, 1 , 0 , 3 , 0 , 3 , 11, 4 , 10, 0 , 1 , 27, 8 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 3 , 6 , 0 , 19, 2 , 19, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 13, 13, 0 , 4 , 19, 0 , 4 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 12, 0 
 14  : 0 , 0 , 19, 4 , 0 , 3 , 0 , 0 , 29, 4 , 0 , 0 , 0 , 9 , 6 , 0 , 8 , 0 , 10, 0 , 7 , 0 , 4 , 1 , 1 , 14, 7 , 1 , 0 , 1 , 0 , 1 , 6 , 0 , 34, 10, 0 , 0 , 0 , 6 , 19, 9 , 3 , 1 , 3 , 4 , 12, 6 , 0 , 2 , 0 , 13, 13, 1 , 11, 0 , 4 , 31, 13, 15, 7 , 10, 5 , 13, 28, 8 , 12, 0 , 0 , 4 , 0 , 0 , 1 , 7 , 6 , 17, 5 , 14, 5 , 2 
 15  : 5 , 3 , 7 , 11, 2 , 0 , 0 , 5 , 0 , 0 , 19, 0 , 0 , 0 , 14, 0 , 0 , 18, 8 , 8 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 18, 29, 0 , 0 , 1 , 0 , 0 , 8 , 0 , 1 , 0 , 19, 4 , 0 , 4 , 27, 0 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 11, 0 , 0 , 15, 0 , 0 , 0 , 0 , 0 , 0 , 27, 0 , 0 , 0 , 0 , 36, 0 , 34, 0 , 0 , 1 
 16  : 5 , 11, 6 , 8 , 0 , 5 , 11, 0 , 0 , 14, 4 , 11, 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 27, 5 , 0 , 0 , 15, 4 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 2 , 19, 0 , 0 , 0 , 1 , 4 , 0 , 0 , 3 , 0 , 2 , 0 , 0 , 8 , 21, 0 , 1 , 0 , 0 , 5 , 0 , 0 , 0 , 2 , 0 , 1 , 8 , 19, 0 , 0 , 17, 8 , 0 , 23, 0 , 0 , 22, 1 , 0 , 0 , 0 , 0 , 4 
 17  : 22, 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 9 , 7 , 0 , 1 , 0 , 5 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 30, 0 , 21, 0 , 6 , 0 , 4 , 0 , 0 , 6 , 0 , 1 , 39, 25, 10, 3 , 0 , 2 , 0 , 1 , 2 , 3 , 7 , 0 , 1 , 0 , 0 , 4 , 2 , 0 , 6 , 0 , 8 , 0 , 0 , 1 , 0 , 1 , 25, 0 , 8 , 2 , 26, 2 , 0 , 0 , 0 , 9 , 32
 18  : 0 , 8 , 16, 17, 14, 2 , 0 , 1 , 0 , 0 , 2 , 0 , 6 , 19, 0 , 7 , 0 , 3 , 13, 2 , 0 , 0 , 2 , 0 , 1 , 6 , 1 , 0 , 17, 0 , 5 , 3 , 0 , 3 , 0 , 0 , 0 , 31, 6 , 7 , 0 , 4 , 20, 0 , 0 , 7 , 0 , 1 , 0 , 0 , 22, 0 , 1 , 20, 0 , 16, 0 , 0 , 0 , 2 , 0 , 0 , 10, 37, 0 , 0 , 8 , 7 , 3 , 14, 1 , 17, 0 , 12, 2 , 0 , 1 , 0 , 1 , 0 
 19  : 0 , 3 , 0 , 5 , 0 , 2 , 24, 0 , 0 , 0 , 0 , 4 , 0 , 0 , 15, 0 , 11, 0 , 0 , 27, 0 , 2 , 0 , 0 , 0 , 7 , 17, 8 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 8 , 0 , 11, 0 , 16, 0 , 0 , 0 , 15, 3 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 3 , 12, 0 , 0 , 26, 0 , 0 , 1 , 7 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 20  : 16, 0 , 5 , 22, 21, 5 , 1 , 2 , 0 , 4 , 0 , 0 , 1 , 1 , 35, 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 24, 0 , 5 , 0 , 19, 9 , 8 , 0 , 0 , 0 , 4 , 1 , 0 , 8 , 7 , 0 , 29, 0 , 16, 0 , 15, 19, 1 , 0 , 0 , 0 , 0 , 25, 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 10, 19, 0 , 0 , 0 , 0 , 8 , 1 , 0 , 25, 1 , 20, 0 , 0 , 1 , 9 , 0 , 3 , 0 , 0 , 18
 21  : 6 , 28, 7 , 6 , 20, 0 , 11, 9 , 0 , 3 , 30, 0 , 0 , 14, 1 , 1 , 0 , 7 , 4 , 0 , 0 , 9 , 3 , 13, 4 , 2 , 0 , 0 , 6 , 11, 10, 0 , 0 , 0 , 34, 0 , 2 , 0 , 7 , 10, 0 , 0 , 10, 0 , 0 , 6 , 14, 0 , 16, 0 , 11, 5 , 16, 0 , 0 , 0 , 15, 2 , 0 , 0 , 0 , 2 , 9 , 2 , 14, 13, 0 , 13, 0 , 10, 0 , 0 , 2 , 0 , 7 , 3 , 0 , 18, 1 , 0 
 22  : 3 , 3 , 6 , 1 , 0 , 7 , 0 , 0 , 4 , 27, 0 , 1 , 2 , 0 , 0 , 15, 13, 0 , 3 , 36, 5 , 0 , 4 , 0 , 19, 3 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 25, 0 , 5 , 15, 0 , 1 , 0 , 0 , 2 , 0 , 0 , 22, 8 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 0 , 1 , 5 , 0 , 0 , 1 , 0 , 0 , 12, 35, 3 , 5 , 0 , 0 , 0 , 5 , 0 , 13, 33, 24, 0 , 0 , 3 , 2 , 0 , 9 , 13
 23  : 0 , 0 , 0 , 20, 0 , 13, 0 , 0 , 3 , 9 , 32, 14, 9 , 4 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 18, 0 , 13, 2 , 0 , 31, 8 , 0 , 22, 0 , 8 , 12, 22, 0 , 14, 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 5 , 15, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 9 , 0 , 4 , 0 , 2 , 2 , 1 , 0 , 5 , 0 , 13, 12, 5 , 6 , 0 , 0 
 24  : 0 , 18, 6 , 2 , 1 , 4 , 0 , 0 , 0 , 12, 0 , 2 , 3 , 0 , 14, 10, 0 , 20, 0 , 0 , 23, 0 , 0 , 1 , 0 , 0 , 9 , 1 , 26, 7 , 0 , 0 , 1 , 18, 0 , 1 , 1 , 7 , 1 , 0 , 0 , 39, 0 , 6 , 20, 3 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 4 , 15, 0 , 2 , 0 , 0 , 0 , 0 , 22, 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 9 , 8 , 0 , 0 , 11, 0 , 0 , 0 
 25  : 6 , 1 , 0 , 15, 29, 3 , 15, 0 , 1 , 1 , 0 , 10, 2 , 4 , 2 , 14, 14, 7 , 5 , 9 , 25, 0 , 1 , 11, 0 , 4 , 0 , 0 , 0 , 8 , 26, 0 , 0 , 9 , 6 , 3 , 1 , 0 , 1 , 0 , 1 , 0 , 5 , 1 , 2 , 0 , 0 , 19, 0 , 0 , 9 , 0 , 30, 0 , 1 , 11, 0 , 10, 9 , 0 , 5 , 5 , 7 , 21, 2 , 16, 5 , 18, 12, 7 , 27, 1 , 3 , 12, 0 , 0 , 28, 9 , 30, 10
 26  : 0 , 0 , 25, 0 , 0 , 2 , 0 , 0 , 1 , 9 , 7 , 4 , 7 , 7 , 0 , 4 , 0 , 0 , 7 , 0 , 0 , 15, 1 , 5 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 2 , 22, 0 , 0 , 0 , 3 , 2 , 0 , 0 , 3 , 18, 1 , 0 , 0 , 0 , 22, 0 , 0 , 1 , 0 , 31, 0 , 0 , 8 , 12, 2 , 0 , 8 , 5 , 0 , 2 , 0 , 7 , 7 , 0 , 0 , 0 , 6 , 1 , 27, 0 , 4 , 0 , 2 , 0 , 6 , 0 , 0 , 0 
 27  : 0 , 3 , 0 , 2 , 0 , 19, 10, 0 , 28, 0 , 10, 5 , 0 , 0 , 6 , 5 , 1 , 3 , 6 , 1 , 0 , 1 , 6 , 9 , 21, 0 , 16, 5 , 0 , 18, 0 , 1 , 0 , 0 , 0 , 3 , 16, 21, 11, 0 , 5 , 6 , 0 , 5 , 9 , 22, 0 , 0 , 0 , 30, 0 , 12, 0 , 11, 0 , 0 , 21, 0 , 0 , 11, 4 , 0 , 0 , 10, 0 , 0 , 1 , 25, 5 , 2 , 6 , 0 , 1 , 0 , 0 , 0 , 21, 11, 4 , 0 
 28  : 0 , 7 , 5 , 0 , 3 , 16, 1 , 1 , 0 , 0 , 33, 0 , 2 , 0 , 2 , 2 , 0 , 0 , 0 , 31, 13, 8 , 0 , 0 , 0 , 5 , 9 , 10, 6 , 7 , 2 , 3 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 7 , 0 , 0 , 2 , 4 , 0 , 19, 12, 1 , 0 , 10, 0 , 1 , 0 , 11, 4 , 0 , 0 , 0 , 6 , 4 , 6 , 0 , 0 , 4 , 3 , 4 , 7 , 0 , 0 , 6 , 0 , 6 , 2 , 0 , 1 , 19, 0 , 1 , 13, 0 
 29  : 0 , 0 , 0 , 0 , 16, 0 , 0 , 0 , 0 , 8 , 1 , 1 , 0 , 0 , 0 , 0 , 15, 0 , 4 , 11, 0 , 0 , 5 , 0 , 22, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 14, 0 , 23, 0 , 0 , 13, 11, 0 , 6 , 2 , 0 , 0 , 13, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 25, 0 , 3 , 0 , 31, 3 , 0 , 0 , 0 , 16, 4 , 1 , 3 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 0 
 30  : 5 , 2 , 0 , 14, 0 , 8 , 11, 0 , 2 , 0 , 7 , 7 , 4 , 13, 6 , 0 , 0 , 2 , 3 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 13, 0 , 1 , 1 , 0 , 0 , 0 , 3 , 0 , 8 , 0 , 7 , 0 , 2 , 0 , 0 , 20, 5 , 1 , 1 , 0 , 1 , 13, 9 , 0 , 2 , 0 , 12, 0 , 6 , 2 , 0 , 0 , 0 , 0 , 4 , 1 , 9 , 7 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 31, 8 , 0 , 1 , 0 
 31  : 0 , 1 , 32, 8 , 0 , 2 , 29, 4 , 16, 10, 0 , 14, 1 , 4 , 0 , 7 , 13, 0 , 6 , 0 , 9 , 0 , 0 , 3 , 3 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 7 , 1 , 0 , 4 , 0 , 0 , 0 , 18, 12, 11, 0 , 0 , 3 , 0 , 9 , 0 , 1 , 0 , 0 , 7 , 1 , 2 , 0 , 10, 0 , 23, 11, 3 , 0 , 4 , 2 , 6 , 0 , 1 , 5 , 0 , 0 , 0 , 2 , 1 , 0 , 3 , 7 , 3 , 1 , 3 , 8 
 32  : 12, 0 , 4 , 14, 0 , 10, 8 , 1 , 0 , 0 , 0 , 0 , 0 , 6 , 8 , 1 , 18, 2 , 0 , 1 , 4 , 32, 0 , 6 , 0 , 12, 3 , 0 , 9 , 0 , 0 , 0 , 0 , 28, 0 , 9 , 0 , 5 , 3 , 2 , 4 , 0 , 0 , 3 , 0 , 3 , 4 , 4 , 6 , 3 , 10, 0 , 3 , 13, 15, 13, 0 , 0 , 18, 7 , 17, 32, 17, 8 , 0 , 19, 0 , 1 , 28, 2 , 3 , 2 , 0 , 0 , 5 , 21, 0 , 3 , 4 , 0 
